outcome,treatment,female,black,hispanic,pretest,dadmiss,dadvoc,dadsome,dadcoll,mommiss,momvoc,momsome,momcoll,fincome,fincmiss,ownhome,perwhite,urban,cue80,stypc80,stwmfg80,dist2yr,dist4yr,dadpostgradhs,mompostgradhs
13,0,1,0,1,48.6,0,0,0,0,0,0,0,0,14000,0,1,1,0,11.2,9078,8.32,90,0,0,0
16,0,1,0,1,47.87,0,0,0,1,0,0,1,0,9500,0,1,1,0,11.2,9078,8.32,90,0,1,1
13,0,1,0,1,54.55,0,0,0,0,0,0,0,0,9500,0,1,1,0,11.2,9078,8.32,90,0,0,0
14,0,0,0,1,51.3,0,1,0,0,0,0,0,0,14000,0,1,1,0,11.2,9078,8.32,90,0,1,0
13,0,0,0,1,48.4,0,0,0,0,0,0,0,0,3500,0,1,1,0,11.2,9078,8.32,90,0,0,0
13,0,1,0,1,47.86,1,0,0,0,0,0,0,1,9500,0,0,50,0,8,10166,8.41,7,70,0,1
12,0,1,0,0,59.46,0,0,0,1,0,0,0,1,62000,0,1,50,0,8,10166,8.41,7,70,1,1
15,0,0,0,0,59.42,0,0,0,1,0,0,1,0,18000,0,1,50,0,8,10166,8.41,7,70,1,1
14,0,0,0,0,62.21,0,0,0,0,0,0,0,0,18000,0,1,50,1,6.1,10166,8.41,2,6,0,0
13,0,0,0,0,52.41,0,0,0,1,0,0,1,0,22500,0,1,50,1,6.1,10166,8.41,2,6,1,1
15,0,0,0,1,57.56,0,0,0,1,0,0,0,0,0,1,1,50,1,6.1,10166,8.41,2,6,1,0
12,0,1,0,1,52.27,1,0,0,0,1,0,0,0,3500,0,1,5,0,11.2,9078,8.32,25,25,0,0
15,0,1,0,1,48.61,0,0,0,0,0,0,0,0,9500,0,1,5,0,11.2,9078,8.32,25,25,0,0
16,0,1,0,0,46,0,0,0,0,0,0,0,0,3500,0,1,5,0,11.2,9078,8.32,25,25,0,0
12,0,0,0,1,39.61,0,0,0,0,0,0,0,0,14000,0,0,7,0,12.3,9078,8.32,110,68,0,0
15,0,1,0,1,46.66,0,0,0,0,0,0,0,0,14000,0,1,7,0,12.3,9078,8.32,110,68,0,0
14,0,1,0,1,50.53,1,0,0,0,1,0,0,0,62000,0,1,30,0,6.8,10166,8.41,20,50,0,0
13,0,1,0,1,43.64,0,0,0,0,0,0,0,0,14000,0,1,30,0,6.8,10166,8.41,20,50,0,0
13,0,0,0,0,65.32,1,0,0,0,0,0,0,0,9500,0,0,30,0,6.8,10166,8.41,20,50,0,0
16,0,0,0,1,55.62,0,0,1,0,0,0,0,0,14000,0,1,53,0,6.6,12572,8.89,8,12,1,0
16,0,0,0,0,55.72,0,0,1,0,0,0,1,0,0,1,1,25,0,6.6,12572,8.89,5,4,1,1
15,0,0,0,0,56.82,0,0,0,1,0,0,0,0,14000,0,0,25,0,6.6,12572,8.89,5,4,1,0
15,0,0,0,0,65.04,0,0,0,1,0,0,0,0,14000,0,1,25,0,6.6,12572,8.89,5,4,1,0
15,0,1,0,1,54.96,0,0,1,0,0,1,0,0,3500,0,0,25,0,6.6,12572,8.89,5,4,1,1
16,0,0,0,0,64.92,0,0,0,1,0,0,1,0,31500,0,1,25,0,6.6,12572,8.89,5,4,1,1
17,0,0,0,0,65.57,0,0,1,0,0,0,0,0,0,1,1,25,0,6.6,12572,8.89,5,4,1,0
14,0,0,0,1,51.49,0,1,0,0,0,0,0,0,22500,0,1,25,0,6.6,12572,8.89,5,4,1,0
14,0,1,1,0,49.08,0,0,1,0,0,0,1,0,31500,0,1,32,0,6.8,12572,8.89,5,15,1,1
15,0,1,0,0,46.93,0,0,0,0,0,0,0,1,31500,0,1,32,0,6.8,12572,8.89,5,15,0,1
14,0,1,0,1,47.43,0,0,0,0,0,0,0,0,22500,0,1,32,0,6.8,12572,8.89,5,15,0,0
16,0,0,0,0,64.91,0,0,0,0,0,0,0,0,22500,0,1,32,0,6.8,12572,8.89,5,15,0,0
14,0,1,1,0,46.96,0,0,1,0,0,0,1,0,22500,0,1,32,0,6.8,12572,8.89,5,15,1,1
15,0,1,0,0,57.48,0,0,1,0,0,0,1,0,9500,0,1,32,0,6.8,12572,8.89,5,15,1,1
12,0,0,0,0,54.39,0,0,1,0,0,0,0,0,14000,0,1,23,0,6.8,12572,8.89,10,15,1,0
16,0,0,0,1,45.84,0,0,1,0,0,0,0,0,22500,0,1,23,0,6.8,12572,8.89,10,15,1,0
15,0,1,0,1,50.47,0,0,0,0,0,0,0,0,18000,0,1,23,0,6.8,12572,8.89,10,15,0,0
16,0,0,0,0,60.71,0,0,0,0,0,0,0,0,14000,0,1,23,0,6.8,12572,8.89,10,15,0,0
14,0,1,0,1,47.53,0,0,0,0,0,1,0,0,9500,0,1,18,0,6.6,12572,8.89,6,10,0,1
16,0,1,0,1,56.02,0,0,1,0,0,0,1,0,14000,0,1,18,0,6.6,12572,8.89,6,10,1,1
17,0,0,0,0,63.06,1,0,0,0,0,0,0,0,18000,0,1,18,0,6.6,12572,8.89,6,10,0,0
14,0,1,1,0,42.59,0,0,0,1,0,0,1,0,14000,0,1,21,1,4.3,12572,8.89,6,10,1,1
13,0,0,0,1,63.89,0,0,1,0,0,0,0,0,14000,0,1,22,1,6.8,12572,8.89,0,7,1,0
17,0,0,1,0,59.36,0,0,0,0,0,0,1,0,18000,0,1,50,0,6.6,12572,8.89,5,5,0,1
17,0,1,0,1,54.82,0,0,0,0,0,0,0,0,14000,0,0,50,0,6.6,12572,8.89,5,5,0,0
16,0,0,0,0,55.28,0,0,0,1,0,0,0,1,31500,0,1,50,0,6.6,12572,8.89,5,5,1,1
15,0,0,0,0,57.22,0,0,0,0,0,0,0,0,18000,0,1,37,0,6.6,12572,8.89,8,10,0,0
15,0,0,0,1,53.73,1,0,0,0,0,0,0,0,14000,0,1,34,0,6.7,12572,8.89,0,46,0,0
15,0,0,1,0,46.56,0,0,0,0,0,0,0,1,18000,0,1,34,0,6.7,12572,8.89,0,46,0,1
17,0,0,0,1,63.25,0,0,1,0,0,0,1,0,62000,0,1,65,0,9,12572,8.89,17,22,1,1
15,0,0,0,0,51.19,0,0,0,0,0,0,0,0,62000,0,1,65,0,9,12572,8.89,17,22,0,0
16,0,0,0,1,58.62,0,0,1,0,0,0,1,0,31500,0,0,42,0,6.8,12572,8.89,5,15,1,1
15,0,1,0,0,57.75,0,1,0,0,0,0,0,1,31500,0,0,22,0,6.6,12572,8.89,7,5,1,1
13,0,0,0,0,43.64,0,0,0,1,0,0,0,1,31500,0,1,22,0,6.6,12572,8.89,7,5,1,1
14,0,1,0,0,53.01,0,0,0,0,0,0,0,0,14000,0,1,22,0,6.6,12572,8.89,7,5,0,0
15,0,0,0,0,42.63,0,0,0,0,0,0,0,0,22500,0,1,22,0,6.6,12572,8.89,7,5,0,0
15,0,1,0,0,48.02,0,0,0,1,0,0,0,1,31500,0,1,22,0,9.8,12572,8.89,16,43,1,1
17,0,1,0,0,68.36,0,1,0,0,0,0,1,0,22500,0,1,45,0,9,12572,8.89,1,25,1,1
12,0,1,0,0,60.27,0,0,0,0,0,0,0,1,18000,0,1,44,0,7.2,12572,8.89,4,10,0,1
15,0,0,0,1,44.78,0,0,0,0,0,0,0,0,22500,0,1,37,0,6.7,12572,8.89,15,50,0,0
15,0,0,0,1,58.19,0,0,0,0,0,0,0,0,9500,0,1,56,0,6.6,12572,8.89,1,1,0,0
16,0,1,0,1,45.6,0,0,0,0,0,1,0,0,22500,0,1,56,0,6.6,12572,8.89,1,1,0,1
16,0,1,0,0,48.22,0,0,0,0,0,1,0,0,62000,0,1,50,0,8.7,12572,8.89,20,21,0,1
18,0,1,0,0,59.24,0,0,0,0,0,0,0,0,18000,0,0,50,0,8.7,12572,8.89,20,21,0,0
12,0,1,0,0,62.28,0,0,0,0,0,0,1,0,9500,0,1,50,0,8.7,12572,8.89,20,21,0,1
12,0,1,0,1,41,0,0,0,0,0,0,0,0,3500,0,0,50,0,8.7,12572,8.89,20,21,0,0
16,0,1,0,1,49.5,0,1,0,0,0,0,1,0,18000,0,1,21,0,7.7,12572,8.89,1,35,1,1
13,0,0,0,1,53.37,0,0,0,0,0,0,0,0,14000,0,1,30,0,10.5,11841,353.35,45,90,0,0
12,0,1,0,1,54.49,0,0,0,0,0,0,0,0,22500,0,1,30,0,10.5,11841,353.35,45,90,0,0
14,0,1,0,1,39.32,0,0,0,0,0,0,0,0,18000,0,1,30,0,10.5,11841,353.35,45,90,0,0
15,0,0,0,1,49.62,1,0,0,0,1,0,0,0,9500,0,0,47,0,8.2,12572,8.89,20,50,0,0
13,0,0,0,1,61.54,0,0,0,0,0,0,0,0,14000,0,0,23,0,22.3,12572,8.89,15,120,0,0
12,0,1,0,0,54.19,0,0,0,1,0,0,0,0,3500,0,0,23,0,22.3,12572,8.89,15,120,1,0
12,0,0,0,1,37.83,0,0,0,0,0,0,0,0,9500,0,0,49,0,8.2,12572,8.89,8,40,0,0
16,0,0,0,1,54.81,0,0,0,0,0,0,0,0,31500,0,1,49,0,8.2,12572,8.89,8,40,0,0
12,0,0,0,1,36.17,0,0,0,0,0,0,0,0,3500,0,0,1,1,8.2,10549,7.54,2,5,0,0
15,0,1,0,1,40.42,0,0,0,0,0,0,0,0,18000,0,0,19,0,10.7,12625,689.38,15,15,0,0
15,0,0,0,1,45.18,0,0,1,0,0,1,0,0,0,1,1,19,0,10.7,12625,689.38,15,15,1,1
15,0,1,0,1,56.33,0,0,0,1,0,0,0,0,0,1,0,19,0,10.7,12625,689.38,15,15,1,0
15,0,1,0,1,50.24,0,0,0,0,0,0,0,0,9500,0,0,19,0,10.7,12625,689.38,15,15,0,0
15,0,0,0,1,36.02,0,0,0,0,0,0,0,0,22500,0,0,19,0,10.7,12625,689.38,15,15,0,0
13,0,1,0,1,51.76,0,0,0,0,0,0,0,1,14000,0,0,19,0,10.7,12625,689.38,15,15,0,1
17,0,0,0,1,61.31,0,0,0,0,0,0,0,0,18000,0,1,19,0,10.7,12625,689.38,15,15,0,0
16,0,1,0,1,50.59,0,0,0,0,0,0,0,0,31500,0,0,19,0,10.7,12625,689.38,15,15,0,0
13,0,1,0,1,51.17,0,0,0,0,0,0,0,0,22500,0,0,19,0,10.7,12625,689.38,15,15,0,0
14,0,1,0,0,44.04,0,0,1,0,0,1,0,0,31500,0,0,19,0,10.7,12625,689.38,15,15,1,1
12,0,0,0,1,53,0,0,0,0,0,0,0,1,14000,0,1,19,0,10.7,12625,689.38,15,15,0,1
16,0,1,0,0,53.81,1,0,0,0,1,0,0,0,22500,0,1,52,0,8.2,10549,7.54,7,12,0,0
16,0,0,0,0,48.17,0,0,0,0,0,0,0,0,0,1,1,52,0,8.2,10549,7.54,7,12,0,0
16,0,1,0,0,63.88,0,0,1,0,0,0,1,0,18000,0,1,52,0,8.2,10549,7.54,7,12,1,1
17,0,0,0,1,49.86,0,0,0,1,0,0,0,0,18000,0,1,52,0,8.2,10549,7.54,7,12,1,0
16,0,0,0,0,66.97,0,0,0,0,0,0,0,0,18000,0,1,12,1,8.2,10549,7.54,3,1,0,0
16,0,1,0,0,50,1,0,0,0,1,0,0,0,9500,0,0,23,1,8.2,10549,7.54,10,5,0,0
15,0,1,0,0,58.55,0,0,0,0,0,1,0,0,14000,0,1,23,1,8.2,10549,7.54,10,5,0,1
18,0,0,0,0,42.78,0,0,0,1,0,0,0,1,62000,0,1,23,1,8.2,10549,7.54,10,5,1,1
18,0,0,0,1,64.33,0,1,0,0,0,0,0,0,22500,0,1,23,1,8.2,10549,7.54,10,5,1,0
17,0,0,0,0,71.36,0,0,0,1,0,0,0,1,18000,0,1,49,1,8.2,10549,7.54,4,10,1,1
16,0,1,0,0,52.53,0,0,1,0,0,0,1,0,62000,0,1,49,1,8.2,10549,7.54,4,10,1,1
16,0,1,0,1,59.86,0,0,0,0,0,1,0,0,18000,0,1,49,1,8.2,10549,7.54,4,10,0,1
16,0,1,0,0,50.17,0,0,0,1,0,0,0,1,62000,0,1,49,1,8.2,10549,7.54,4,10,1,1
16,0,0,1,0,42.57,0,0,0,0,0,1,0,0,18000,0,1,23,0,8.2,10549,7.54,7,7,0,1
16,0,0,0,1,60.98,0,0,1,0,0,0,0,0,18000,0,1,23,0,8.2,10549,7.54,7,7,1,0
16,0,0,0,1,56.56,0,0,0,0,1,0,0,0,9500,0,1,14,1,8.2,10549,7.54,3,6,0,0
16,0,0,0,1,53.58,0,0,0,0,0,0,0,1,18000,0,1,14,1,8.2,10549,7.54,3,6,0,1
16,0,0,1,0,59.14,0,0,0,1,1,0,0,0,22500,0,1,5,0,8.2,10549,7.54,2,13,1,0
16,0,1,1,0,57.71,0,0,0,0,0,1,0,0,18000,0,1,5,0,8.2,10549,7.54,2,13,0,1
15,0,1,1,0,52.92,1,0,0,0,1,0,0,0,9500,0,0,64,1,9.5,11852,9.64,2,1,0,0
12,0,1,0,1,35.28,0,0,0,0,0,0,0,0,0,1,0,1,1,8,11852,9.64,2,1,0,0
12,0,1,0,1,39.11,0,0,0,0,0,0,0,0,9500,0,0,1,1,8,11852,9.64,2,1,0,0
16,0,1,1,0,49.4,1,0,0,0,0,0,0,0,3500,0,0,1,1,8,11852,9.64,2,1,0,0
17,0,1,1,0,48.71,1,0,0,0,0,0,0,0,3500,0,0,1,1,8,11852,9.64,2,1,0,0
16,0,1,0,1,44.45,1,0,0,0,0,0,1,0,14000,0,0,1,1,8,11852,9.64,2,1,0,1
16,0,1,0,0,67.02,0,0,0,0,0,0,0,0,14000,0,1,73,1,9.5,11852,9.64,5,3,0,0
12,0,1,0,1,53.27,0,0,0,0,0,0,0,0,18000,0,0,40,1,7,11599,8.09,1,1,0,0
12,0,0,0,0,38.4,1,0,0,0,0,0,0,0,3500,0,0,8,1,9.2,11852,9.64,3,1,0,0
17,0,0,0,1,42.66,1,0,0,0,1,0,0,0,3500,0,0,8,1,9.2,11852,9.64,3,1,0,0
13,0,1,0,0,45.52,0,0,1,0,0,0,0,0,14000,0,0,8,1,9.2,11852,9.64,3,1,1,0
12,0,1,1,0,37.3,0,0,0,0,1,0,0,0,9500,0,0,1,1,9.2,11852,9.64,2,2,0,0
16,0,1,1,0,56.1,1,0,0,0,0,1,0,0,3500,0,0,1,1,9.2,11852,9.64,2,2,0,1
16,0,0,0,0,49.09,0,0,0,0,0,0,0,0,9500,0,0,5,1,9.2,11852,9.64,2,2,0,0
16,0,1,0,0,47.09,1,0,0,0,1,0,0,0,0,1,1,38,1,8,11852,9.64,3,1,0,0
13,0,0,0,0,52.63,1,0,0,0,0,0,0,0,22500,0,1,38,1,8,11852,9.64,3,1,0,0
17,0,1,1,0,54.74,0,0,0,1,0,0,0,1,0,1,1,38,1,8,11852,9.64,3,1,1,1
13,0,1,0,1,41.3,0,0,0,0,0,0,0,0,14000,0,1,0,1,8,11852,9.64,8,8,0,0
13,0,1,0,1,47.68,0,0,0,0,0,0,0,0,3500,0,0,0,1,8,11852,9.64,8,8,0,0
14,0,0,0,1,46.41,1,0,0,0,0,0,0,0,3500,0,0,0,1,8,11852,9.64,8,8,0,0
13,0,0,0,1,54.01,0,0,0,0,0,0,0,0,9500,0,0,0,1,8,11852,9.64,8,8,0,0
16,0,1,0,0,61.36,0,0,0,1,0,1,0,0,22500,0,1,95,0,8.9,12059,510.39,2,2,1,1
16,0,0,0,1,49.68,0,0,0,1,0,0,0,0,31500,0,1,89,0,2.5,10815,7.18,10,10,1,0
17,0,0,0,0,64.75,0,0,0,1,1,0,0,0,62000,0,1,89,0,2.5,10815,7.18,10,10,1,0
17,0,0,0,1,62.9,0,0,0,1,0,0,0,1,62000,0,1,89,0,2.5,10815,7.18,10,10,1,1
15,0,0,0,0,55.53,0,0,0,1,0,0,1,0,62000,0,1,89,0,2.5,10815,7.18,10,10,1,1
16,0,0,0,1,67.78,0,0,0,1,0,0,1,0,62000,0,1,89,0,2.5,10815,7.18,10,10,1,1
16,0,0,0,0,69.9,0,0,0,1,0,0,0,1,31500,0,1,89,0,2.5,10815,7.18,10,10,1,1
15,0,1,1,0,48.05,1,0,0,0,0,0,0,0,9500,0,0,89,0,2.5,10815,7.18,10,10,0,0
15,0,0,0,0,58.88,0,0,0,1,0,0,0,0,22500,0,1,71,0,6.2,10840,9.96,7,8,1,0
12,0,1,0,0,51.56,0,0,0,0,0,0,0,0,0,1,1,71,0,6.2,10840,9.96,7,8,0,0
17,0,0,0,0,68.37,0,0,0,1,0,0,0,0,14000,0,1,71,0,6.2,10840,9.96,7,8,1,0
12,0,1,1,0,56.56,0,0,0,0,0,0,0,1,14000,0,0,71,0,6.2,10840,9.96,7,8,0,1
13,0,1,1,0,38.24,0,0,0,0,0,0,0,0,3500,0,0,46,1,5.5,10815,7.18,4,1,0,0
13,0,1,1,0,59.2,0,0,0,1,0,0,0,1,22500,0,0,96,0,5.6,12625,689.38,3,10,1,1
17,0,0,0,0,69.16,0,0,0,1,0,0,0,1,62000,0,1,96,0,5.6,12625,689.38,3,10,1,1
13,0,1,0,0,50.68,0,0,0,1,0,0,0,1,0,1,1,96,0,5.6,12625,689.38,3,10,1,1
16,0,1,0,1,61.51,0,0,1,0,0,0,1,0,18000,0,1,96,0,5.6,12625,689.38,3,10,1,1
15,0,0,0,0,46.57,0,0,0,1,0,0,0,0,22500,0,1,96,0,5.6,12625,689.38,3,10,1,0
12,0,1,0,0,58.95,0,0,1,0,0,0,0,0,3500,0,1,99,0,5.3,11852,9.64,10,5,1,0
16,0,1,0,0,68.88,0,1,0,0,0,1,0,0,18000,0,1,99,0,5.3,11852,9.64,10,5,1,1
15,0,0,0,0,53.58,0,0,0,1,0,1,0,0,62000,0,1,99,0,5.3,11852,9.64,10,5,1,1
16,0,1,0,0,61.19,0,0,0,1,0,0,0,1,31500,0,1,99,0,5.3,11852,9.64,10,5,1,1
16,0,1,1,0,64.97,0,1,0,0,0,0,0,0,22500,0,1,40,0,7.8,8731,9.07,0,2,1,0
16,0,0,0,0,59.31,0,0,0,0,0,0,0,1,31500,0,1,25,0,6.4,10041,9.76,5,2,0,1
13,0,1,0,0,47.18,0,0,0,1,1,0,0,0,0,1,0,25,0,6.4,10041,9.76,5,2,1,0
17,0,1,1,0,55.21,1,0,0,0,0,0,0,0,22500,0,1,25,0,6.4,10041,9.76,5,2,0,0
17,0,1,1,0,54.84,0,0,1,0,0,0,0,1,22500,0,0,25,0,6.4,10041,9.76,5,2,1,1
17,0,0,1,0,60.71,1,0,0,0,0,0,0,1,22500,0,1,25,0,6.4,10041,9.76,5,2,0,1
12,0,1,1,0,47.64,0,1,0,0,0,0,0,0,18000,0,1,25,0,6.4,10041,9.76,5,2,1,0
12,0,1,1,0,37.42,0,0,0,0,0,0,0,0,3500,0,1,0,1,6.1,9776,9.9,0,3,0,0
14,0,1,1,0,54.02,0,0,0,0,0,0,0,0,9500,0,0,0,1,6.1,9776,9.9,0,3,0,0
17,0,0,1,0,47.1,0,0,0,0,0,0,0,0,9500,0,1,0,1,6.1,9776,9.9,0,3,0,0
16,0,0,1,0,69.61,0,0,1,0,0,0,0,1,18000,0,1,0,1,6.1,9776,9.9,0,3,1,1
16,0,1,1,0,56.04,0,0,0,0,0,0,0,0,0,1,1,0,1,6.1,9776,9.9,0,3,0,0
12,0,1,1,0,45.48,0,0,1,0,0,0,0,1,0,1,1,0,1,6.1,9776,9.9,0,3,1,1
14,0,1,1,0,51.77,0,0,0,0,0,0,0,0,9500,0,0,0,1,6.1,9776,9.9,0,3,0,0
14,0,0,1,0,39.09,0,0,0,0,0,0,0,0,31500,0,0,0,1,6.1,9776,9.9,0,3,0,0
12,0,1,1,0,51.56,0,0,0,0,0,0,0,0,22500,0,1,0,1,6.1,9776,9.9,0,3,0,0
15,0,1,1,0,42.49,0,0,0,0,0,0,0,0,0,1,0,0,1,8,12059,510.39,10,2,0,0
14,0,1,1,0,58.78,1,0,0,0,0,0,0,0,9500,0,1,9,1,7,10041,9.76,3,3,0,0
16,0,1,1,0,49.84,1,0,0,0,0,0,1,0,0,1,1,9,1,7,10041,9.76,3,3,0,1
14,0,1,1,0,55.25,0,0,1,0,0,0,1,0,14000,0,1,9,1,7,10041,9.76,3,3,1,1
16,0,1,1,0,46.6,0,0,0,0,0,1,0,0,22500,0,1,9,1,7,10041,9.76,3,3,0,1
13,0,1,1,0,59.12,1,0,0,0,1,0,0,0,9500,0,0,66,0,7.6,11427,616.63,4,2,0,0
16,0,1,1,0,58.18,1,0,0,0,0,0,0,0,9500,0,0,33,0,5.6,12625,689.38,7,4,0,0
13,0,1,1,0,56.4,0,0,0,0,0,0,0,0,0,1,0,33,0,5.6,12625,689.38,7,4,0,0
16,0,1,1,0,58.18,0,0,0,0,0,0,0,0,14000,0,1,33,0,5.6,12625,689.38,7,4,0,0
16,0,1,1,0,57.61,1,0,0,0,0,0,0,1,14000,0,0,33,0,5.6,12625,689.38,7,4,0,1
14,0,0,0,0,64.22,0,0,0,0,0,0,0,0,9500,0,1,100,1,9.2,11852,9.64,5,2,0,0
14,0,0,0,0,65.53,0,0,0,0,0,0,1,0,0,1,0,100,1,9.2,11852,9.64,5,2,0,1
17,0,0,0,0,66.17,0,0,0,1,0,0,0,1,62000,0,1,95,0,4.7,12572,8.89,2,6,1,1
16,0,1,0,0,64.61,1,0,0,0,0,0,0,1,22500,0,1,95,0,4.7,12572,8.89,2,6,0,1
16,0,1,0,0,67.32,0,0,0,1,0,0,0,0,62000,0,1,95,0,4.7,12572,8.89,2,6,1,0
17,0,1,0,0,59.88,0,0,0,1,0,0,1,0,62000,0,1,95,0,4.7,12572,8.89,2,6,1,1
16,0,0,0,0,57.75,0,0,0,1,0,0,0,1,31500,0,1,95,0,4.7,12572,8.89,2,6,1,1
13,0,0,0,0,66.66,0,0,0,1,0,0,0,1,62000,0,1,95,0,4.7,12572,8.89,2,6,1,1
16,0,0,0,0,40.75,0,0,0,1,0,0,0,1,22500,0,0,95,0,4.7,12572,8.89,2,6,1,1
16,0,1,0,0,62.73,1,0,0,0,0,0,0,0,62000,0,1,95,0,4.7,12572,8.89,2,6,0,0
15,0,0,0,0,57.89,0,0,0,0,0,0,0,0,18000,0,1,98,0,8.9,11427,616.63,10,2,0,0
17,0,1,0,0,46.72,0,0,0,1,0,0,1,0,62000,0,1,98,0,8.9,11427,616.63,10,2,1,1
13,0,0,0,0,62,0,0,0,0,0,0,0,0,18000,0,1,98,0,8.9,11427,616.63,10,2,0,0
12,0,1,0,0,56.6,0,1,0,0,0,0,0,0,31500,0,1,98,0,8.9,11427,616.63,10,2,1,0
16,0,0,0,0,67.92,0,0,0,1,0,0,1,0,62000,0,0,94,0,5.4,13301,8.85,6,6,1,1
13,0,0,0,0,66.62,0,0,0,1,0,0,0,1,62000,0,1,94,0,5.4,13301,8.85,6,6,1,1
16,0,0,0,0,59.44,0,0,0,1,0,0,0,1,62000,0,1,94,0,5.4,13301,8.85,6,6,1,1
12,0,0,0,0,59.62,0,0,0,1,0,0,0,1,62000,0,1,100,1,5.2,8977,7.33,25,5,1,1
15,0,1,0,0,63.01,0,0,0,1,0,0,0,0,31500,0,1,100,1,5.2,8977,7.33,25,5,1,0
12,0,1,0,0,59.87,1,0,0,0,1,0,0,0,22500,0,1,100,1,5.2,8977,7.33,25,5,0,0
16,0,1,0,0,63.27,0,0,0,0,0,0,0,0,14000,0,1,100,1,5.2,8977,7.33,25,5,0,0
17,0,0,0,0,51.24,0,0,0,1,0,0,0,1,18000,0,1,100,1,5.2,8977,7.33,25,5,1,1
14,0,1,0,0,63.74,0,0,0,0,0,0,0,0,31500,0,1,100,1,5.2,8977,7.33,25,5,0,0
16,0,0,0,0,44.16,0,0,0,0,0,0,0,0,14000,0,0,100,1,5.2,8977,7.33,25,5,0,0
12,0,0,0,0,43.35,0,0,0,0,0,1,0,0,0,1,0,97,1,4.9,10980,9.92,2,15,0,1
17,0,0,0,0,59.89,0,0,0,1,0,0,0,0,31500,0,1,97,1,4.9,10980,9.92,2,15,1,0
13,0,1,0,0,66.8,1,0,0,0,1,0,0,0,18000,0,1,97,1,4.9,10980,9.92,2,15,0,0
16,0,1,0,0,45.78,0,0,0,1,0,0,0,0,62000,0,1,97,1,4.9,10980,9.92,2,15,1,0
16,0,0,0,0,63.67,0,0,0,1,0,0,0,0,22500,0,1,97,1,4.9,10980,9.92,2,15,1,0
13,0,0,0,0,58.42,0,0,1,0,0,0,1,0,22500,0,1,97,1,4.9,10980,9.92,2,15,1,1
15,0,0,0,0,66.52,0,0,0,1,0,0,0,1,62000,0,0,90,1,9.2,11852,9.64,0,0,1,1
17,0,1,0,0,68.46,0,0,0,1,0,1,0,0,62000,0,1,90,1,9.2,11852,9.64,0,0,1,1
13,0,0,0,0,63.83,0,0,0,1,0,0,0,0,62000,0,0,90,1,9.2,11852,9.64,0,0,1,0
16,0,0,0,0,67.22,0,0,0,1,0,0,0,1,0,1,0,90,1,9.2,11852,9.64,0,0,1,1
17,0,1,0,0,68.08,0,0,0,1,0,0,0,1,0,1,0,90,1,9.2,11852,9.64,0,0,1,1
13,0,1,0,0,51.77,0,0,0,0,0,0,1,0,22500,0,1,100,0,7.3,9279,7.35,40,40,0,1
12,0,1,0,0,45.64,0,0,0,0,0,0,1,0,18000,0,1,100,0,7.3,9279,7.35,40,40,0,1
15,0,0,0,0,58.14,0,0,0,1,0,0,1,0,0,1,1,100,0,7.3,9279,7.35,40,40,1,1
15,0,1,0,0,51.44,0,0,0,0,1,0,0,0,0,1,0,100,0,7.3,9279,7.35,40,40,0,0
13,0,0,1,0,42.02,0,0,0,0,0,0,0,0,3500,0,1,88,0,6.3,10721,916.86,5,10,0,0
15,0,1,0,0,55.8,0,0,0,1,0,0,0,0,0,1,1,88,0,6.3,10721,916.86,5,10,1,0
15,0,1,0,0,60.69,0,1,0,0,0,0,1,0,31500,0,1,88,0,6.3,10721,916.86,5,10,1,1
16,0,0,0,0,55.16,0,1,0,0,0,0,0,0,62000,0,1,88,0,6.3,10721,916.86,5,10,1,0
16,0,1,0,0,60.27,0,0,0,0,0,0,0,0,22500,0,1,88,0,6.3,10721,916.86,5,10,0,0
13,0,1,1,0,57.37,1,0,0,0,0,0,0,0,3500,0,1,88,0,6.3,10721,916.86,5,10,0,0
16,0,0,0,0,50.17,0,0,0,0,0,0,0,0,31500,0,1,88,0,6.3,10721,916.86,5,10,0,0
15,0,1,0,0,55.83,0,0,0,1,0,0,0,1,31500,0,1,98,0,6.1,11841,353.35,8,10,1,1
16,0,0,0,0,52.86,0,0,0,1,0,0,1,0,22500,0,1,98,0,6.1,11841,353.35,8,10,1,1
17,0,1,0,0,56.1,0,0,0,1,0,0,1,0,22500,0,0,98,0,6.1,11841,353.35,8,10,1,1
16,0,0,0,0,53.22,0,0,0,1,0,0,0,1,62000,0,1,98,0,6.1,11841,353.35,8,10,1,1
13,0,1,0,0,58.5,0,0,0,1,0,0,0,1,14000,0,1,98,0,6.1,11841,353.35,8,10,1,1
14,0,0,0,0,62.65,0,0,0,1,0,0,0,1,18000,0,1,98,0,6.1,11841,353.35,8,10,1,1
17,0,1,0,0,48.75,0,0,0,1,0,0,0,1,22500,0,1,98,0,6.1,11841,353.35,8,10,1,1
16,0,0,0,0,60.24,0,0,0,1,0,0,0,1,62000,0,1,98,0,6.1,11841,353.35,8,10,1,1
13,0,0,0,0,63.14,0,0,0,1,0,0,0,1,18000,0,0,98,0,6.1,11841,353.35,8,10,1,1
16,0,1,0,0,61.51,0,0,0,1,0,0,0,1,62000,0,1,98,0,6.1,11841,353.35,8,10,1,1
16,0,1,0,0,52.59,1,0,0,0,1,0,0,0,62000,0,1,98,0,6.1,11841,353.35,8,10,0,0
14,0,0,0,0,64.97,0,0,0,1,0,0,0,1,62000,0,1,98,0,6.1,11841,353.35,8,10,1,1
